date,SZG GY Equity,KER FP Equity,ALB SQ Equity,RCO FP Equity,ARYN SE Equity,UCB BB Equity,FGR FP Equity,GTO NA Equity,PGHN SW Equity,GBLB BB Equity,ANA SQ Equity,ELE SQ Equity,CLS1 GY Equity,DKSH SE Equity,REE SQ Equity,ADP FP Equity,VOE AV Equity,SCHN SE Equity,FUR NA Equity,SCMN SW Equity,KD8 GY Equity,SK FP Equity,IPN FP Equity,CHR DC Equity,BB FP Equity,SW FP Equity,TLX GY Equity,PSPN SE Equity,UMI BB Equity,SPR GY Equity,SDR LN Equity,RBI AV Equity,FR FP Equity,ILD FP Equity,SCHA NO Equity,SUN SW Equity,RRS LN Equity,PARG SE Equity,ACX SQ Equity,ACS SQ Equity,INDUC SS Equity,BALN SW Equity,SCHP SW Equity,MMB FP Equity,SSABB SS Equity,LUX IM Equity,HEN GY Equity,AC FP Equity,LXS GY Equity,WDH DC Equity,TRYG DC Equity,GRF SQ Equity,ZIGGO NA Equity,RNO FP Equity,LISN SW Equity,MAERSKA DC Equity,WRT1V FH Equity,PUM GY Equity,SGSN SW Equity,FNAC FP Equity,FIE GY Equity,HEN3 GY Equity,CGG FP Equity,FRES LN Equity,LSE LN Equity,SLHN SW Equity,VOW GY Equity,GJF NO Equity,LISP SE Equity,MAERSKB DC Equity,BARN SE Equity,BOL FP Equity,ROCKB DC Equity,EMSN SE Equity,ELE FP Equity,BIM FP Equity,WCH GY Equity,G1A GY Equity,DSV DC Equity,WTB LN Equity,HOT GY Equity,BOSS GY Equity,UHR SW Equity,SIKA SW Equity,BCVN SE Equity,GE1 GY Equity,MF FP Equity,RXL FP Equity,GIVN SW Equity,RMS FP Equity,ERA FP Equity,DPB GY Equity,STR AV Equity,FPE GY Equity,HNR1 GY Equity,FLS DC Equity,RF FP Equity,NK FP Equity,TNET BB Equity,SDRC LN Equity,MTX GY Equity,MAN GY Equity,SOON SW Equity,KESKOB FH Equity,DSY FP Equity,EXO IM Equity,MTGB SS Equity,SYNN SW Equity,SZU GY Equity,CDI FP Equity,SOW GY Equity,HOLMB SS Equity,FPE3 GY Equity,FRA GY Equity,UHRN SE Equity,ELPE GA Equity,GBF GY Equity,KNIN SW Equity,MRK GY Equity,UTDI GY Equity,LONN SW Equity,GTK IM Equity,COLR BB Equity,ATO FP Equity,ZC FP Equity,COLOB DC Equity,BZU IM Equity,VER AV Equity,AKE FP Equity,SPSN SW Equity,GEBN SW Equity,BNR GY Equity,HEIO NA Equity,VPK NA Equity,ANDR AV Equity,VIG AV Equity,SOLB BB Equity,HO FP Equity,VED LN Equity,CO FP Equity,DEC FP Equity,LUN DC Equity,DELB BB Equity,VK FP Equity,BOKA NA Equity,BEI GY Equity,ACA LN Equity,CEC GY Equity,VOW3 GY Equity,AGL IM Equity,NXT LN Equity,ETL FP Equity,CON GY Equity,METSO FH Equity,TFI FP Equity,PROX BB Equity,KYG ID Equity,SBMO NA Equity,MUV2 GY Equity,CRDA LN Equity,CARLB DC Equity,ADEN SW Equity,CAP FP Equity,DSM NA Equity,ATLN SW Equity,TUI1 GY Equity,YAR NO Equity,TEC FP Equity,ZURN SW Equity,NESTE FH Equity,ML FP Equity,SCR FP Equity,TL5 SQ Equity,AF FP Equity,RAND NA Equity,FRE GY Equity,GETIB SS Equity,HEI GY Equity,ITRK LN Equity,PAH3 GY Equity,CCL LN Equity,NRE1V FH Equity,ZOT SQ Equity,FXPO LN Equity,PUB FP Equity,LG FP Equity,AKA NO Equity,CNP FP Equity,OMV AV Equity,GAM SE Equity,EN FP Equity,LNA GY Equity,SSABA SS Equity,AGS BB Equity,MED IM Equity,DB1 GY Equity,RI FP Equity,EL FP Equity,UG FP Equity,KNEBV FH Equity,SWMA SS Equity,JMAT LN Equity,OR FP Equity,SVT LN Equity,ALO FP Equity,SDF GY Equity,EEE GA Equity,POLY LN Equity,KINVB SS Equity,EZJ LN Equity,ELUXB SS Equity,ADM LN Equity,ADS GY Equity,KAZ LN Equity,TKA AV Equity,AKZA NA Equity,QIA GY Equity,ENRC LN Equity,PRY IM Equity,INDUA SS Equity,JMT PL Equity,HL/ LN Equity,EDEN FP Equity,EDPR PL Equity,RATOB SS Equity,FME GY Equity,BAER SW Equity,LHN SW Equity,BVI FP Equity,HTO GA Equity,ITX SQ Equity,ENG SQ Equity,LUPE SS Equity,MC FP Equity,SAF FP Equity,PC IM Equity,SCVB SS Equity,SPM IM Equity,WEIR LN Equity,IHG LN Equity,SUBC NO Equity,ESSR LN Equity,LHA GY Equity,SECUB SS Equity,O2D GY Equity,BMW GY Equity,HEIA NA Equity,NTGY SQ Equity,NZYMB DC Equity,AGK LN Equity,DMGT LN Equity,AMFW LN Equity,LR FP Equity,TEL2B SS Equity,SESG FP Equity,CLN SW Equity,BNZL LN Equity,ASML NA Equity,AI FP Equity,PLT IM Equity,FERG LN Equity,HEXAB SS Equity,TNTE NA Equity,RIGN SW Equity,KBC BB Equity,ABF LN Equity,GALP PL Equity,ALFA SS Equity,BOL SS Equity,WKL NA Equity,1643322D NO Equity,ASSAB SS Equity,CPR IM Equity,SEV FP Equity,BAB LN Equity,EKTAB SS Equity,PFC LN Equity,WG/ LN Equity,IMI LN Equity,ATL IM Equity,ANTO LN Equity,LDO IM Equity,ALV GY Equity,FER SQ Equity,GET FP Equity,SHBA SS Equity,EDF FP Equity,SKAB SS Equity,EBS AV Equity,HUSQB SS Equity,SKFB SS Equity,TKA GY Equity,SREN SW Equity,SGO FP Equity,DG FP Equity,MB IM Equity,ASHM LN Equity,ISAT LN Equity,TATE LN Equity,SU FP Equity,RWE GY Equity,ATCOB SS Equity,BKT SQ Equity,VIE FP Equity,DE NA Equity,DIA SQ Equity,LMI LN Equity,UPM FH Equity,CA FP Equity,SMIN LN Equity,IAP LN Equity,BRBY LN Equity,ABE SQ Equity,INF LN Equity,BN FP Equity,SRP LN Equity,AMS SQ Equity,CFR SW Equity,FORTUM FH Equity,EVR LN Equity,SAMPO FH Equity,CNE LN Equity,SHP LN Equity,NOVOB DC Equity,INVEB SS Equity,AIR FP Equity,TEN IM Equity,DRX LN Equity,INVP LN Equity,TT/ LN Equity,ATCOA SS Equity,PHR PL Equity,ELN ID Equity,RB/ LN Equity,SCAB SS Equity,TEL NO Equity,STM FP Equity,RENT NA Equity,STERV FH Equity,MAP SQ Equity,UU/ LN Equity,DPW GY Equity,DANSKE DC Equity,F IM Equity,CPI LN Equity,REX LN Equity,ROG SW Equity,ISYS LN Equity,LCL LN Equity,WMH LN Equity,NHY NO Equity,RYA ID Equity,GLE FP Equity,PGIL LN Equity,BAS GY Equity,UBI IM Equity,CRH LN Equity,SIE GY Equity,MS IM Equity,KN FP Equity,TDC DC Equity,ABI BB Equity,REP SQ Equity,HMB SS Equity,ORK NO Equity,PSON LN Equity,IAG LN Equity,SAP GY Equity,MGGT LN Equity,EQNR NO Equity,BAYN GY Equity,SN/ LN Equity,FI IM Equity,PHIA NA Equity,ADN LN Equity,TLW LN Equity,SSE LN Equity,AD NA Equity,BNP FP Equity,COB LN Equity,ULVR LN Equity,VIV FP Equity,III LN Equity,CBK GY Equity,SAND SS Equity,DAI GY Equity,FLG LN Equity,AZN LN Equity,IIA AV Equity,SAB LN Equity,ACA FP Equity,SBRY LN Equity,IFX GY Equity,SKY LN Equity,ARM LN Equity,RIO LN Equity,MT NA Equity,SGE LN Equity,G IM Equity,GFS LN Equity,EXPN LN Equity,IMB LN Equity,CSGN SW Equity,BP IM Equity,SAN FP Equity,EGPW IM Equity,TRN IM Equity,WPP LN Equity,DBK GY Equity,POP SQ Equity,AGN NA Equity,UNA NA Equity,SEBA SS Equity,MRO LN Equity,SWEDA SS Equity,REL LN Equity,ORA FP Equity,ENGI FP Equity,MKS LN Equity,VOLVB SS Equity,CABK SQ Equity,DNB NO Equity,RTO LN Equity,AAL LN Equity,GKN LN Equity,ALU FP Equity,STAN LN Equity,CPG LN Equity,BES PL Equity,PRU LN Equity,EMG LN Equity,ABBN SW Equity,EOAN GY Equity,FP FP Equity,EDP PL Equity,BA/ LN Equity,RDSB LN Equity,NOVN SW Equity,BG/ LN Equity,RR/ LN Equity,RBS LN Equity,UBSN SW Equity,CS FP Equity,SLA LN Equity,NDA SS Equity,BATS LN Equity,SRG IM Equity,NG/ LN Equity,AV/ LN Equity,KGF LN Equity,INGA NA Equity,BLT LN Equity,ERICB SS Equity,LGEN LN Equity,ENI IM Equity,TEF SQ Equity,MRW LN Equity,RSA LN Equity,BMPS IM Equity,DGE LN Equity,DTE GY Equity,UCG IM Equity,ITV LN Equity,TELIA SS Equity,TITR IM Equity,SAB SQ Equity,KPN NA Equity,NOKIA FH Equity,SAN SQ Equity,IBE SQ Equity,ENEL IM Equity,NESN SW Equity,RDSA LN Equity,BT/A LN Equity,SUN SE Equity,PSM GY Equity,ISP IM Equity,BARC LN Equity,OML LN Equity,TSCO LN Equity,SFR FP Equity,VWS DC Equity,HSBA LN Equity,EVK GY Equity,GSK LN Equity,GLEN LN Equity,SFER IM Equity,OCI NA Equity,SKG ID Equity,BP/ LN Equity,BWO AV Equity,TIT IM Equity,CNA LN Equity,ATCT NA Equity,TPK LN Equity,OSR GY Equity,BIRG ID Equity,PNDORA DC Equity,BBVA SQ Equity,SPD LN Equity,CCH LN Equity,LLOY LN Equity,SY1 GY Equity,CNHI IM Equity,DWNI GY Equity,MNDI LN Equity,VOD LN Equity,BKG LN Equity,VIFN SE Equity,SKYD GY Equity,PSN LN Equity,MELK SS Equity,VALMT FH Equity,AM FP Equity,TPEIR GA Equity,MERL LN Equity,AHT LN Equity,STJ LN Equity,SEBC SS Equity,TW/ LN Equity,ALPHA GA Equity,BZUR IM Equity,RMG LN Equity,JYSK DC Equity,BDEV LN Equity,BKIA SQ Equity,TEMN SE Equity,NN NA Equity,IDIA SE Equity,DLG LN Equity,VIFN SW Equity,ARYN SW Equity,PFG LN Equity,ETE GA Equity,AKERBP NO Equity,USRB IM Equity,DUFN SW Equity,DCC LN Equity,KSP ID Equity,TALK LN Equity,RRTL GY Equity,ORNBV FH Equity,AKSO NO Equity,TUI LN Equity,TUIJ LN Equity,MONC IM Equity,INDV LN Equity,SPSN SE Equity,HLE GY Equity,OPAP GA Equity,WDI GY Equity,INCH LN Equity,US IM Equity,ISS DC Equity,GVNV NA Equity,TRELB SS Equity,FCA IM Equity,ING FP Equity,HIK LN Equity,BMW3 GY Equity,AENA SQ Equity,MEDAA SS Equity,UBSG SW Equity,CAPC LN Equity,EO FP Equity,SMDS LN Equity,SCHB NO Equity,BCP PL Equity,MHG NO Equity,BMED IM Equity,DC/ LN Equity,RMV LN Equity,BPOST BB Equity,HELN SE Equity,ATCB NA Equity,ATC NA Equity,STMN SE Equity,ZAL GY Equity,RO SE Equity,GRF/P SQ Equity,SKFA SS Equity,ORP FP Equity,PNN LN Equity,VNA GY Equity,ELISA FH Equity,DIM FP Equity,RWE3 GY Equity,HWDN LN Equity,TITK GA Equity,AUTO LN Equity,PPB LN Equity,GLB ID Equity,ACKB BB Equity,SHBB SS Equity,MOH GA Equity,ABN NA Equity,LATOB SS Equity,BELA GA Equity,ISPR IM Equity,TEP FP Equity,RAA GY Equity,GEN DC Equity,REC IM Equity,FFGRP GA Equity,ERF FP Equity,LEG GY Equity,BWY LN Equity,EUROB GA Equity,SKG LN Equity,SRT3 GY Equity,RACE IM Equity,HUH1V FH Equity,1COV GY Equity,BALDPREF SS Equity,HLMA LN Equity,FBK IM Equity,AMUN FP Equity,IGY GY Equity,PST IM Equity,KGX GY Equity,FHZN SE Equity,MCRO LN Equity,DB11 GY Equity,JE/ LN Equity,ORSTED DC Equity,SOF BB Equity,SGRE SQ Equity,UN01 GY Equity,CYBG LN Equity,1479704D LN Equity,PGHN SE Equity,LUNDB SS Equity,HGG LN Equity,RPC LN Equity,NXG LN Equity,POM FP Equity,FTI FP Equity,SCMN SE Equity,WPG LN Equity,BALDB SS Equity,ESSITYB SS Equity,MDC LN Equity,BOK LN Equity,UHR SE Equity,ICA SS Equity,CTEC LN Equity,DUFN SE Equity,LISN SE Equity,IG IM Equity,SLHN SE Equity,SCHP SE Equity,SIKA SE Equity,LONN SE Equity,GEBN SE Equity,SAABB SS Equity,DHER GY Equity,UBI FP Equity,SGSN SE Equity,GCO SQ Equity,ERICA SS Equity,RUI FP Equity,GIVN SE Equity,BALN SE Equity,ARJOB SS Equity,NMC LN Equity,LOGN SE Equity,KNIN SE Equity,ALD FP Equity,A2A IM Equity,SREN SE Equity,ZURN SE Equity,LIGHT NA Equity,PIRC IM Equity,SOON SE Equity,CLNX SM Equity,ABBN SE Equity,ELIOR FP Equity,LHN SE Equity,ADEN SE Equity,AMS SE Equity,NOVN SE Equity,ASRNL NA Equity,CFR SE Equity,B4B GY Equity,CSGN SE Equity,SPX LN Equity,LINU GY Equity,NESN SE Equity,AIBG ID Equity,CLN SE Equity,UBSG SE Equity,ROG SE Equity,BAER SE Equity,BAMI IM Equity
2013-01-02,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.0,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.0,0.0,0.001834862385321101,0.0,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.0,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.0,0.0,0.0,0.0,0.0,0.0,0.001834862385321101,0.0,0.0,0.0,0.001834862385321101,0.001834862385321101,0.0,0.0,0.0,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.0,0.0,0.001834862385321101,0.0,0.0,0.001834862385321101,0.0,0.001834862385321101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001834862385321101,0.0,0.001834862385321101,0.0,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.0,0.0,0.001834862385321101,0.0,0.0,0.0,0.001834862385321101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001834862385321101,0.0,0.0,0.001834862385321101,0.0,0.0,0.0,0.0,0.001834862385321101
